ТП-ТЕСТ ЗАГРУЗКА СИЛОВЫХ;Ввод-2;;;;;;;;;;;;;;;;;;;;
;Население;;;ПСЧ-3АРТ.07.132.4;04002496;Беринга 2А;;;;;;;;;;;;;;;
ГСК Речной;Вводной шкаф;0124;10.10.23.4:9002;Милур 307.32RG2D ;203070000197424;;10.10.2025 10:48:53;;;;;;;;;;;;;;
КТП-827;Ввод СТ;09.00.00;10.10.42.221:9002;Меркурий 234 ARTM2-03 DPBR.G;46413755;;09.10.2025 12:39:10;;;;;;;;;;;;;;
;Ногин С.В.;1.0.0;10.10.35.119:9002;i-PROM.3-1-1/2-P-R-Y-N;230101140014150;65 Лет Победы 3;10.10.2025 10:51:08;;;;;;;;;;;;;;
КТП-строительная площадка (школа);Ввод СТ;21.00.54;10.10.39.127:9002;ТЕ2000.05.00.12;2105230256;;23.04.2024 3:52:15;;;;;;;;;;;;;;
РП-3;Ввод СТ;33.01.12;192.168.190.5:8080;ПСЧ-4ТМ.05М.16;0610102571;;10.10.2025 10:49:27;;;;;;;;;;;;;;
РП-3;Ячейка 3 руб 1 Опора Телеком;VB;172.17.44.177:9002;ПСЧ-3АРТ.07.132.4;12000276;;19.09.2023 6:00:55;;;;;;;;;;;;;;
РП-3;Ячейка 5 ТСН;UB;192.168.190.5:8080;ПСЧ-3АРТ.07.132.1;04000067;;10.10.2025 10:49:26;;;;;;;;;;;;;;
РП-3;Ячейка 7;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124328;;10.10.2025 10:49:08;;;;;;;;;;;;;;
РП-3;Ячейка 9;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124158;;10.10.2025 10:49:12;;;;;;;;;;;;;;
РП-3;Ячейка 11;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124145;;10.10.2025 10:49:12;;;;;;;;;;;;;;
РП-3;Ячейка 13;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124182;;10.10.2025 10:49:11;;;;;;;;;;;;;;
РП-3;Ячейка 15;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124108;;10.10.2025 10:49:23;;;;;;;;;;;;;;
РП-3;Ячейка 17;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124322;;10.10.2025 10:49:20;;;;;;;;;;;;;;
РП-3;Ячейка 19;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0603121275;;10.10.2025 10:49:19;;;;;;;;;;;;;;
РП-3;Ячейка 2;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0603121540;;10.10.2025 10:49:24;;;;;;;;;;;;;;
РП-3;Ячейка 6;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124112;;10.10.2025 10:49:07;;;;;;;;;;;;;;
РП-3;Ячейка 8;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124006;;10.10.2025 10:49:06;;;;;;;;;;;;;;
РП-3;Ячейка 10;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124357;;10.10.2025 10:49:09;;;;;;;;;;;;;;
РП-3;Ячейка 12;03.17.50;192.168.190.5:8080;СЭТ-4ТМ.03М.01;0824190467;;10.10.2025 10:49:34;;;;;;;;;;;;;;
РП-3;Ячейка 14;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124002;;10.10.2025 10:49:14;;;;;;;;;;;;;;
РП-3;Ячейка 16;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124133;;10.10.2025 10:49:13;;;;;;;;;;;;;;
РП-3;Ячейка 18;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124175;;10.10.2025 10:49:17;;;;;;;;;;;;;;
РП-3;Ячейка 20;33.01.14;192.168.190.5:8080;ПСЧ-4ТМ.05М;0611124022;;10.10.2025 10:49:21;;;;;;;;;;;;;;
РП-21;Ячейка 3;0.11;172.17.112.205:9002;МИР С-01;2639700611150;;12.09.2025 1:01:41;;;;;;;;;;;;;;
РП-21;Ячейка 7;0.11;172.17.112.205:9002;МИР С-01;2639700610778;;12.09.2025 0:38:14;;;;;;;;;;;;;;
РП-21;Ячейка 9;0.9;172.17.112.205:9002;МИР С-01;2639700611314;;12.09.2025 0:01:11;;;;;;;;;;;;;;
РП-21;Ячейка 11;0.9;172.17.112.205:9002;МИР С-01;2639700611293;;12.09.2025 0:01:24;;;;;;;;;;;;;;
РП-21;Ячейка 13;0.11;172.17.112.205:9002;МИР С-01;2639700611659;;12.09.2025 1:02:38;;;;;;;;;;;;;;
РП-21;Ячейка 15;0.11;172.17.112.205:9002;МИР С-01;2639700611130;;12.09.2025 1:03:06;;;;;;;;;;;;;;
РП-21;Ячейка 17;0.9;172.17.112.205:9002;МИР С-01;2639700611354;;12.09.2025 0:01:31;;;;;;;;;;;;;;
РП-21;Ячейка 19;0.11;172.17.112.205:9002;МИР С-01;2639700703346;;12.09.2025 0:01:37;;;;;;;;;;;;;;
РП-21;Ячейка 23;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101071388;;11.09.2025 23:02:00;;;;;;;;;;;;;;
РП-21;Ячейка 25;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101070897;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 27;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101071425;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 29;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101071290;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 33;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101071410;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 35;33.01.14;172.17.112.205:9002;ПСЧ-4ТМ.05М;0602121101;;12.09.2025 0:41:10;;;;;;;;;;;;;;
РП-21;Ячейка 37;03.17.40;172.17.112.205:9002;СЭТ-4ТМ.03М.01;0812142659;;12.09.2025 0:39:13;;;;;;;;;;;;;;
РП-21;Ячейка 39;03.17.40;172.17.112.205:9002;СЭТ-4ТМ.03М.01;812160386;;12.09.2025 0:02:49;;;;;;;;;;;;;;
РП-21;Ячейка 10;0.9;172.17.112.205:9002;ПСЧ-4ТМ.05МК.00;1103163713;;12.09.2025 0:01:17;;;;;;;;;;;;;;
РП-21;Ячейка 12;0.14;172.17.112.205:9002;ПСЧ-4ТМ.05МК.00;1103163650;;12.09.2025 1:02:24;;;;;;;;;;;;;;
РП-21;Ячейка 14;0.11;172.17.112.205:9002;МИР С-01;2639700703415;;12.09.2025 1:02:52;;;;;;;;;;;;;;
РП-21;Ячейка 16;0.12;172.17.112.205:9002;МИР С-01;2639700705334;;12.09.2025 1:03:20;;;;;;;;;;;;;;
РП-21;Ячейка 22;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101071345;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 24;0.11;172.17.112.205:9002;МИР С-01;2639700611127;;12.09.2025 1:00:34;;;;;;;;;;;;;;
РП-21;Ячейка 26;33.01.14;172.17.112.205:9002;ПСЧ-4ТМ.05М;0603120004;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 28;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101071298;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 30;02.32.30;172.17.112.205:9002;СЭТ-4ТМ.03;0101071371;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 32;33.01.14;172.17.112.205:9002;ПСЧ-4ТМ.05М;0602120392;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 34;03.17.40;172.17.112.205:9002;СЭТ-4ТМ.03М.01;0812143422;;12.09.2025;;;;;;;;;;;;;;
РП-21;Ячейка 36;03.17.40;172.17.112.205:9002;СЭТ-4ТМ.03М.01;0811163484;;12.09.2025;;;;;;;;;;;;;;
РП-22;Ввод СТ1;09.00.00;10.10.28.95:9002;Меркурий 234 ARTM-03 DPBR.G;44329716;;10.10.2025 10:45:48;;;;;;;;;;;;;;
РП-22;КЛ АЗС;VB;172.17.44.31:9002;ПСЧ-3АРТ.07.132.4;04000262;;10.09.2025 14:06:24;;;;;;;;;;;;;;
РП-22;Ячейка 6 руб 3 Мойка Проспект Победы 122 В;VB;172.17.44.31:9002;МАЯК Т301АРТ.153Т.2ИПО2Б;17000389;;10.09.2025 14:29:36;;;;;;;;;;;;;;
РП-22;Ячейка 8 руб 1;09.00.00;10.10.28.95:9002;Меркурий 234 ARTM-03 DPBR.G;44314261;;09.10.2025 13:38:22;;;;;;;;;;;;;;
РП-22;Ввод СТ2;33.01.13;172.17.44.31:9002;ПСЧ-4ТМ.05М.16;0607110022;;10.09.2025 14:05:47;;;;;;;;;;;;;;
РП-22;Ячейка 2 руб 3 АГЗС;6.18.3081.2.6.6;172.17.46.123:9002;CE308 S31.543.OAG.SYUVJLFZ GS01 SPDS;012289167515614;;01.10.2025 8:34:49;;;;;;;;;;;;;;
РП-22;Ячейка 1;34.00.32;172.17.44.31:9002;ПСЧ-4ТМ.05МК.00;1103163679;;10.09.2025 19:30:00;;;;;;;;;;;;;;
РП-22;Ячейка 7;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603121155;;10.09.2025 14:00:50;;;;;;;;;;;;;;
РП-22;Ячейка 9;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603120839;;10.09.2025 14:23:01;;;;;;;;;;;;;;
РП-22;Ячейка 11;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603122091;;10.09.2025 14:33:00;;;;;;;;;;;;;;
РП-22;Ячейка 13;02.36.30;172.17.44.31:9002;СЭТ-4ТМ.03;0108079847;;10.09.2025 14:02:02;;;;;;;;;;;;;;
РП-22;Ячейка 15;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603121630;;10.09.2025 14:33:18;;;;;;;;;;;;;;
РП-22;Ячейка 17;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603121538;;10.09.2025 14:04:19;;;;;;;;;;;;;;
РП-22;Ячейка 19;33.01.19;172.17.44.31:9002;ПСЧ-4ТМ.05М;0611125702;;10.09.2025 14:04:44;;;;;;;;;;;;;;
РП-22;Ячейка 21;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603121545;;10.09.2025 14:05:09;;;;;;;;;;;;;;
РП-22;Ячейка 23;03.17.32;172.17.44.31:9002;СЭТ-4ТМ.03М;0812105099;;10.09.2025 19:28:12;;;;;;;;;;;;;;
РП-22;Ячейка 25;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603121582;;10.09.2025 19:02:32;;;;;;;;;;;;;;
РП-22;Ячейка 27;02.36.30;172.17.44.31:9002;СЭТ-4ТМ.03;0108079830;;10.09.2025 19:02:59;;;;;;;;;;;;;;
РП-22;Ячейка 29;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0602120746;;10.09.2025 14:34:55;;;;;;;;;;;;;;
РП-22;ячейка 6;02.36.30;172.17.44.31:9002;СЭТ-4ТМ.03;0108079812;;10.09.2025 19:04:59;;;;;;;;;;;;;;
РП-22;Ячейка 8;34.00.32;172.17.44.31:9002;ПСЧ-4ТМ.05МК.00;1103163967;;10.09.2025 14:31:45;;;;;;;;;;;;;;
РП-22;Ячейка 10;34.00.32;172.17.44.31:9002;ПСЧ-4ТМ.05МК.00;1103163817;;10.09.2025 14:32:19;;;;;;;;;;;;;;
РП-22;Ячейка 12;34.00.32;172.17.44.31:9002;ПСЧ-4ТМ.05МК.00;1103160191;;10.09.2025 14:01:05;;;;;;;;;;;;;;
РП-22;Ячейка 14;34.00.32;172.17.44.31:9002;ПСЧ-4ТМ.05МК.00;1107160816;;10.09.2025 14:03:08;;;;;;;;;;;;;;
РП-22;Ячейка 16;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0603121561;;10.09.2025 14:03:54;;;;;;;;;;;;;;
РП-22;Ячейка 18;02.36.30;172.17.44.31:9002;СЭТ-4ТМ.03;0108079840;;10.09.2025 19:06:13;;;;;;;;;;;;;;
РП-22;Ячейка 20;34.00.35;172.17.44.31:9002;ПСЧ-4ТМ.05МК;1112186333;;10.09.2025 18:59:02;;;;;;;;;;;;;;
РП-22;Ячейка 22;03.16.30;172.17.44.31:9002;СЭТ-4ТМ.03М;0811101868;;10.09.2025 19:00:10;;;;;;;;;;;;;;
РП-22;Ячейка 24;0.11;172.17.44.31:9002;МИР С-01;703418;;10.09.2025 15:33:12;;;;;;;;;;;;;;
РП-22;Ячейка 26;02.36.30;172.17.44.31:9002;СЭТ-4ТМ.03;0108079834;;10.09.2025 19:29:06;;;;;;;;;;;;;;
РП-22;Ячейка 28;0.12;172.17.44.31:9002;МИР С-01;2639700706471;;10.09.2025 15:33:21;;;;;;;;;;;;;;
РП-22;Ячейка 30;33.01.14;172.17.44.31:9002;ПСЧ-4ТМ.05М;0601121306;;10.09.2025 14:35:18;;;;;;;;;;;;;;
РП-25;Ввод СТ1;33.01.11;172.17.112.218:8080;ПСЧ-4ТМ.05М.16;0611102816;;02.10.2025 1:35:41;;;;;;;;;;;;;;
РП-25;Ввод СТ2;33.01.13;172.17.112.218:8080;ПСЧ-4ТМ.05М.16;0607111043;;02.10.2025 1:35:34;;;;;;;;;;;;;;
РП-25;Ячейка 5;34.00.35;172.17.112.218:8080;ПСЧ-4ТМ.05МК;1119190513;;02.10.2025 1:35:56;;;;;;;;;;;;;;
РП-25;Ячейка 7;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819190603;;02.10.2025 1:35:54;;;;;;;;;;;;;;
РП-25;Ячейка 11;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819190575;;02.10.2025 1:35:52;;;;;;;;;;;;;;
РП-25;Ячейка 13;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191266;;02.10.2025 1:35:51;;;;;;;;;;;;;;
РП-25;Ячейка 15;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191158;;02.10.2025 1:35:57;;;;;;;;;;;;;;
РП-25;Ячейка 17;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0818190549;;02.10.2025 1:35:56;;;;;;;;;;;;;;
РП-25;Ячейка 19;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191169;;02.10.2025 1:35:54;;;;;;;;;;;;;;
РП-25;Ячейка 21;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191098;;02.10.2025 1:35:52;;;;;;;;;;;;;;
РП-25;Ячейка 23;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191103;;02.10.2025 1:35:51;;;;;;;;;;;;;;
РП-25;Ячейка 25;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0820200667;;02.10.2025 1:35:57;;;;;;;;;;;;;;
РП-25;Ячейка 2;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191215;;02.10.2025 1:35:51;;;;;;;;;;;;;;
РП-25;Ячейка 6;34.00.35;172.17.112.218:8080;ПСЧ-4ТМ.05МК;1118191157;;02.10.2025 1:35:57;;;;;;;;;;;;;;
РП-25;Ячейка 8;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191182;;02.10.2025 1:35:56;;;;;;;;;;;;;;
РП-25;Ячейка 12;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0818190571;;02.10.2025 1:35:54;;;;;;;;;;;;;;
РП-25;Ячейка 14;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191264;;02.10.2025 1:35:52;;;;;;;;;;;;;;
РП-25;Ячейка 16;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191148;;02.10.2025 1:35:50;;;;;;;;;;;;;;
РП-25;Ячейка 18;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819190756;;02.10.2025 1:35:49;;;;;;;;;;;;;;
РП-25;Ячейка 20;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191190;;02.10.2025 1:35:55;;;;;;;;;;;;;;
РП-25;Ячейка 22;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191120;;02.10.2025 1:35:53;;;;;;;;;;;;;;
РП-25;Ячейка 24;03.17.50;172.17.112.218:8080;СЭТ-4ТМ.03М.01;0819191196;;02.10.2025 1:35:52;;;;;;;;;;;;;;
РП-26;Ввод СТ1;33.01.13;10.10.29.4:9002;ПСЧ-4ТМ.05М.16;0606110488;;09.10.2025 18:08:03;;;;;;;;;;;;;;
РП-26;Ввод СТ2;33.01.13;10.10.29.4:9002;ПСЧ-4ТМ.05М.16;0606110481;;09.10.2025 18:09:02;;;;;;;;;;;;;;
РП-26;Ячейка 3;34.29.32;10.10.29.4:9002;СЭТ-4ТМ.02.2;12053622;;09.10.2025 18:03:26;;;;;;;;;;;;;;
РП-26;Ячейка 5;33.01.11;10.10.29.4:9002;ПСЧ-4ТМ.05;0611102226;;09.10.2025 18:02:48;;;;;;;;;;;;;;
РП-26;Ячейка 6;34.29.32;10.10.29.4:9002;СЭТ-4ТМ.02;12053298;;09.10.2025 18:03:43;;;;;;;;;;;;;;
РП-26;Ячейка 7;33.01.11;10.10.29.4:9002;ПСЧ-4ТМ.05;0611102207;;09.10.2025 12:28:19;;;;;;;;;;;;;;
РП-26;Ячейка 8;34.29.32;10.10.29.4:9002;СЭТ-4ТМ.02;10050970;;09.10.2025 18:04:01;;;;;;;;;;;;;;
РП-26;Ячейка 9;33.01.16;10.10.29.4:9002;ПСЧ-4ТМ.05М;0603121478;;10.10.2025 10:50:19;;;;;;;;;;;;;;
РП-26;Ячейка 10;34.00.32;10.10.29.4:9002;ПСЧ-4ТМ.05МК.00;1103164007;;09.10.2025 18:09:45;;;;;;;;;;;;;;
РП-26;Ячейка 12;34.29.32;10.10.29.4:9002;СЭТ-4ТМ.02;10050989;;09.10.2025 18:04:19;;;;;;;;;;;;;;
РП-26;Ячейка 13;33.01.11;10.10.29.4:9002;ПСЧ-4ТМ.05;0611102205;;09.10.2025 18:04:36;;;;;;;;;;;;;;
РП-26;Ячейка 14;33.01.14;10.10.29.4:9002;ПСЧ-4ТМ.05М;0603121313;;10.10.2025 10:53:21;;;;;;;;;;;;;;
РП-26;Ячейка 15;33.01.11;10.10.29.4:9002;ПСЧ-4ТМ.05М;0611102198;;09.10.2025 18:07:01;;;;;;;;;;;;;;
РП-26;Ячейка 16;33.01.16;10.10.29.4:9002;ПСЧ-4ТМ.05М;0603121524;;10.10.2025;;;;;;;;;;;;;;
РП-26;Ячейка 18;33.28.32;10.10.29.4:9002;СЭТ-4ТМ.02.2;10033184;;09.10.2025 18:06:28;;;;;;;;;;;;;;
;ГСК ЗНАНИЕ-10;1.0.0;10.10.43.213:9002;i-prom.3-3-1-1/2-P-RG-Y-N;240101051000003;Ладожская 141;08.10.2025 16:44:51;;;;;;;;;;;;;;
;МБДОУ детский сад комбинированного вида № 142 г. Пензы;4.10.279;10.10.50.84:9002;i-prom.3-3-1-1/2-P-RG-Y-N;240101051002084;Ладожская 143;10.10.2025 10:51:02;;;;;;;;;;;;;;
РП-27;Ввод СТ1;33.01.11;10.10.37.156:9002;ПСЧ-4ТМ.05М.16;0611102855;;02.10.2025 16:04:44;;;;;;;;;;;;;;
РП-27;руб Автосервис;VB;10.10.37.156:9002;МАЯК Т301АРТ.153Т.2ИПО2Б;16000965;;02.10.2025 19:47:23;;;;;;;;;;;;;;
РП-27;Ячейка 2 руб 1;01.00.00.00;10.10.37.156:9002;Меркурий 204 ARTMX2-02 DPOBHR;50599459;;02.10.2025 21:34:23;;;;;;;;;;;;;;
РП-27;Ввод СТ2;33.01.11;10.10.37.156:9002;ПСЧ-4ТМ.05М.16;0611102827;;02.10.2025 16:33:47;;;;;;;;;;;;;;
РП-27;Ячейка 4;34.00.35;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103181656;;02.10.2025 22:00:47;;;;;;;;;;;;;;
РП-27;Ячейка 10;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163824;;02.10.2025 16:38:54;;;;;;;;;;;;;;
РП-27;Ячейка 12;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163670;;02.10.2025 16:41:08;;;;;;;;;;;;;;
РП-27;Ячейка 14;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163841;;02.10.2025 16:42:59;;;;;;;;;;;;;;
РП-27;Ячейка 18;34.00.35;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1115200114;;02.10.2025 22:01:52;;;;;;;;;;;;;;
РП-27;Ячейка 1;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163905;;02.10.2025 17:00:47;;;;;;;;;;;;;;
РП-27;Ячейка 7;UB;10.10.37.156:9002;ПСЧ-3АРТ.07.132.1;12006258;;02.10.2025 18:30:38;;;;;;;;;;;;;;
РП-27;Ячейка 11;03.17.50;10.10.37.156:9002;СЭТ-4ТМ.03М.01;0817210274;;30.07.2025 14:23:02;;;;;;;;;;;;;;
РП-27;Ячейка 15;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163810;;02.10.2025 16:44:58;;;;;;;;;;;;;;
РП-27;Ячейка 17;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163672;;02.10.2025 16:58:18;;;;;;;;;;;;;;
РП-27;Ячейка 19;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163862;;02.10.2025 17:07:24;;;;;;;;;;;;;;
РП-27;Ячейка 21;34.00.32;10.10.37.156:9002;ПСЧ-4ТМ.05МК.00;1103163985;;02.10.2025 16:59:23;;;;;;;;;;;;;;
РП-31;Ввод СТ1;34.00.35;10.10.22.51:9002;ПСЧ-4ТМ.05МК.16 (НЗиФ №64450-16);1106180349;;09.10.2025 12:17:59;;;;;;;;;;;;;;
РП-31;Ввод СТ2;34.00.35;10.10.22.51:9002;ПСЧ-4ТМ.05МК.16;1114190284;;10.10.2025 10:51:08;;;;;;;;;;;;;;
РП-36;Наружное освещение;8.0.0;10.10.44.228:9002;Меркурий 236-ART-02 PQRS;48694195;;10.10.2025 10:49:25;;;;;;;;;;;;;;
РП-36;яч. 1 Ввод СТ1;34.00.35;192.168.190.8:8080;ПСЧ-4ТМ.05МК.16;1106180108;;10.10.2025 10:47:55;;;;;;;;;;;;;;
РП-36;Ввод СТ2;33.01.12;192.168.190.8:8080;ПСЧ-4ТМ.05М.16;0610102555;;10.10.2025 10:47:53;;;;;;;;;;;;;;
РП-36;ПСН;3418418;192.168.190.8:8080;СЭТ-4ТМ.02;11070117;;10.10.2025 10:48:05;;;;;;;;;;;;;;
РП-36;Ячейка 1;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0611110938;;10.10.2025 10:47:28;;;;;;;;;;;;;;
РП-36;Ячейка 2;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121493;;10.10.2025 10:47:47;;;;;;;;;;;;;;
РП-36;Ячейка 3;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0602121078;;10.10.2025 10:47:26;;;;;;;;;;;;;;
РП-36;Ячейка 4;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121549;;10.10.2025 10:47:45;;;;;;;;;;;;;;
РП-36;Ячейка 5;33.01.16;192.168.190.8:8080;ПСЧ-4ТМ.05М;0611126525;;10.10.2025 10:48:02;;;;;;;;;;;;;;
РП-36;Ячейка 6;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603120093;;10.10.2025 10:47:44;;;;;;;;;;;;;;
РП-36;Ячейка 7;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121619;;10.10.2025 10:47:45;;;;;;;;;;;;;;
РП-36;Ячейка 20;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603122140;;10.10.2025 10:48:04;;;;;;;;;;;;;;
РП-36;Ячейка 10 СВ;33.01.16;192.168.190.8:8080;ПСЧ-4ТМ.05М;0611126497;;10.10.2025 10:47:43;;;;;;;;;;;;;;
РП-36;Ячейка 11;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121378;;10.10.2025 10:48:00;;;;;;;;;;;;;;
РП-36;Ячейка 13;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121562;;10.10.2025 10:47:44;;;;;;;;;;;;;;
РП-36;Ячейка 14;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121438;;10.10.2025 10:47:37;;;;;;;;;;;;;;
РП-36;Ячейка 15;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603120531;;10.10.2025 10:47:41;;;;;;;;;;;;;;
РП-36;Ячейка 16;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121563;;10.10.2025 10:47:35;;;;;;;;;;;;;;
РП-36;Ячейка 17;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121482;;10.10.2025 10:47:40;;;;;;;;;;;;;;
РП-36;Ячейка 18;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603120163;;10.10.2025 10:47:55;;;;;;;;;;;;;;
РП-36;Ячейка 19;33.01.14;192.168.190.8:8080;ПСЧ-4ТМ.05М;0603121519;;10.10.2025 10:47:39;;;;;;;;;;;;;;
;58:29:100 1010:611;11.09-18.10.2023;172.17.47.222:9002;НЕВА СП 311 2АR29 BCS-G3-R4;00063796;Восточнее МКР №11 малоэт. жилой застройки Заря-2;02.10.2025 1:49:40;;;;;;;;;;;;;;
РП-37;Наружное освещение;131845;192.168.190.7:8080;Меркурий 230 ART-02 ;39117943;;10.10.2025 10:50:23;;;;;;;;;;;;;;
РП-37;ПСН;VB;192.168.190.7:8080;ПСЧ-3АРТ.07.132.4;09006886;;10.10.2025 10:50:15;;;;;;;;;;;;;;
РП-37;Ввод СТ1;33.01.13;192.168.190.7:8080;ПСЧ-4ТМ.05М.16;0605113265;;10.10.2025 10:50:11;;;;;;;;;;;;;;
РП-37;Ввод СТ2;33.01.13;192.168.190.7:8080;ПСЧ-4ТМ.05М.16;0606112696;;10.10.2025 10:50:10;;;;;;;;;;;;;;
РП-37;Ячейка 4 руб 1;590080;192.168.190.7:8080;Меркурий 234 ARTMX2-02 DPOBR.R отключен;50166055;;10.10.2025 10:50:13;;;;;;;;;;;;;;
РП-37;Ячейка 3;33.01.14;192.168.190.7:8080;ПСЧ-4ТМ.05М;0603121506;;10.10.2025 10:50:21;;;;;;;;;;;;;;
РП-37;Ячейка 7;33.01.14;192.168.190.7:8080;ПСЧ-4ТМ.05М;0603121597;;10.10.2025 10:50:23;;;;;;;;;;;;;;
РП-37;Ячейка 11;33.01.13;192.168.190.7:8080;ПСЧ-4ТМ.05М.08;0611110748;;10.10.2025 10:50:22;;;;;;;;;;;;;;
РП-37;Ячейка 13;33.01.14;192.168.190.7:8080;ПСЧ-4ТМ.05М;0611120207;;10.10.2025 10:50:24;;;;;;;;;;;;;;
РП-37;Ячейка 15;33.01.14;192.168.190.7:8080;ПСЧ-4ТМ.05М;0611120408;;10.10.2025 10:50:23;;;;;;;;;;;;;;
РП-37;Ячейка 2;33.01.16;192.168.190.7:8080;ПСЧ-4ТМ.05М;0602120457;;10.10.2025 10:50:21;;;;;;;;;;;;;;
РП-37;Ячейка 4;33.01.14;192.168.190.7:8080;ПСЧ-4ТМ.05М;603122119;;10.10.2025 10:50:23;;;;;;;;;;;;;;
